Date,Customer Savings Interest Rate,Daily Savings,Daily Spending
2015-04-24,4.0762027192782035,530.6548395512652,6326.637098878164
2015-04-25,3.8490827519479964,535.3509000782676,6338.377250195669
2015-04-26,4.323115955113558,540.04696060527,6350.117401513175
2015-04-27,3.1514048070821903,544.7430211322724,6361.857552830681
2015-04-28,4.552961071250106,549.4390816592747,6373.5977041481865
2015-04-29,3.793583304854395,554.135142186277,6385.337855465693
2015-04-30,4.644742305569336,558.8312027132794,6397.078006783198
2015-05-01,4.682326337603475,563.5272632402817,6408.818158100705
2015-05-02,3.3169104319426235,568.223323767284,6420.55830941821
2015-05-03,3.795087068093377,572.9193842942864,6432.298460735716
2015-05-04,4.010904378489772,577.6154448212887,6444.038612053222
2015-05-05,5.061902295244329,582.3115053482911,6455.778763370728
2015-05-06,3.475260082284319,587.0075658752935,6467.518914688234
2015-05-07,4.274665137050908,591.7036264022958,6479.259066005739
2015-05-08,3.850726347637622,596.3996869292981,6490.999217323246
2015-05-09,4.723970901888892,601.0957474563005,6502.739368640751
2015-05-10,4.275690510275901,605.7918079833029,6514.479519958257
2015-05-11,3.892281702438107,610.4878685103052,6526.219671275763
2015-05-12,4.13134575890165,615.1839290373075,6537.959822593269
2015-05-13,4.386593823586871,619.8799895643099,6549.699973910775
2015-05-14,4.668871985408897,624.5760500913123,6561.4401252282805
2015-05-15,3.3088521509946323,629.2721106183146,6573.180276545787
2015-05-16,4.165875943437017,633.968171145317,6584.920427863292
2015-05-17,3.8287245721559713,638.6642316723193,6596.660579180798
2015-05-18,4.273979547150874,643.3602921993216,6608.400730498304
2015-05-19,4.047208697583636,648.056352726324,6620.14088181581
2015-05-20,4.807822317531967,652.7524132533264,6631.881033133316
2015-05-21,3.177361040906892,657.4484737803286,6643.621184450822
2015-05-22,4.343387757296815,662.144534307331,6655.361335768328
2015-05-23,3.5493341680658377,666.8405948343334,6667.1014870858335
2015-05-24,4.481839525720102,671.5366553613358,6678.841638403339
2015-05-25,3.5544713810175583,676.2327158883381,6690.581789720845
2015-05-26,4.255383760002629,680.9287764153404,6702.321941038351
2015-05-27,3.398417585747594,685.6248369423428,6714.062092355857
2015-05-28,3.5183682284254716,690.3208974693451,6725.802243673363
2015-05-29,4.5646360933405745,695.0169579963475,6737.542394990869
2015-05-30,3.578188495193706,699.7130185233499,6749.282546308375
2015-05-31,4.4826175414902885,704.4090790503521,6761.02269762588
2015-06-01,4.317930046977166,709.1051395773545,6772.762848943386
2015-06-02,3.6221304335156947,713.8012001043569,6784.503000260892
2015-06-03,4.57422178285287,718.4972606313593,6796.243151578398
2015-06-04,3.660457066187398,723.1933211583616,6807.983302895904
2015-06-05,4.887057391548764,727.8893816853639,6819.72345421341
2015-06-06,3.7165026108860872,732.5854422123663,6831.463605530916
2015-06-07,3.840294245101195,737.2815027393686,6843.203756848421
2015-06-08,4.3502958403155345,741.977563266371,6854.9439081659275
2015-06-09,4.4390289355399055,746.6736237933733,6866.684059483433
2015-06-10,3.826070863155989,751.3696843203757,6878.424210800939
2015-06-11,4.299664943097421,756.065744847378,6890.164362118445
2015-06-12,4.938403618556427,760.7618053743804,6901.904513435951
2015-06-13,4.93286589715374,765.4578659013828,6913.644664753457
2015-06-14,3.34547141526095,770.153926428385,6925.384816070962
2015-06-15,4.526325723951519,774.8499869553874,6937.124967388469
2015-06-16,3.1073684255098577,779.5460474823898,6948.865118705974
2015-06-17,3.68827445633614,784.2421080093922,6960.60527002348
2015-06-18,2.911023205583854,788.9381685363945,6972.345421340986
2015-06-19,3.5131877992228144,793.6342290633968,6984.085572658492
2015-06-20,3.9134187104386737,798.3302895903992,6995.825723975998
2015-06-21,4.079650618905105,803.0263501174015,7007.565875293503
2015-06-22,3.808613451141466,807.7224106444039,7019.30602661101
2015-06-23,3.865803885169628,812.4184711714063,7031.046177928516
2015-06-24,4.347230559745444,817.1145316984085,7042.7863292460215
2015-06-25,4.423790854850306,821.8105922254109,7054.526480563527
2015-06-26,2.5309126627388268,826.5066527524133,7066.266631881033
2015-06-27,4.081260125886569,831.2027132794157,7078.006783198539
2015-06-28,4.326592001910797,835.8987738064178,7089.746934516044
2015-06-29,3.4984237440600694,840.5948343334202,7101.487085833551
2015-06-30,4.120827223652981,845.2908948604226,7113.227237151057
2015-07-01,4.35793475435032,849.9869553874249,7124.967388468563
2015-07-02,4.309082160876352,854.6830159144273,7136.707539786068
2015-07-03,3.7031032179023735,859.3790764414296,7148.4476911035745
2015-07-04,4.1426670060311235,864.0751369684319,7160.18784242108
2015-07-05,4.125675110744854,868.7711974954343,7171.927993738585
2015-07-06,4.263755827749007,873.4672580224367,7183.668145056092
2015-07-07,4.657331906287346,878.163318549439,7195.408296373598
2015-07-08,4.749970055037591,882.8593790764413,7207.148447691103
2015-07-09,4.902590475747364,887.5554396034437,7218.888599008609
2015-07-10,4.2565429445649645,892.2515001304461,7230.628750326116
2015-07-11,3.399144796361313,896.9475606574484,7242.368901643621
2015-07-12,4.408528603343411,901.6436211844508,7254.1090529611265
2015-07-13,4.333728891121075,906.3396817114531,7265.849204278633
2015-07-14,3.6919056615144665,911.0357422384554,7277.589355596139
2015-07-15,3.781097203235993,915.7318027654578,7289.329506913645
2015-07-16,3.853260829025525,920.4278632924602,7301.06965823115
2015-07-17,4.474614143315274,925.1239238194624,7312.809809548657
2015-07-18,3.6216335241879674,929.8199843464648,7324.549960866162
2015-07-19,4.023575962347169,934.5160448734672,7336.290112183668
2015-07-20,4.003006531477454,939.2121054004696,7348.030263501174
2015-07-21,3.4331904906196637,943.9081659274719,7359.77041481868
2015-07-22,4.409310824255215,948.6042264544742,7371.510566136185
2015-07-23,4.608097183023544,953.3002869814766,7383.250717453691
2015-07-24,4.563734148778369,957.996347508479,7394.990868771198
2015-07-25,4.235120243143404,962.6924080354813,7406.731020088703
2015-07-26,3.578699230566184,967.3884685624837,7418.471171406209
2015-07-27,4.380387598231781,972.084529089486,7430.211322723715
2015-07-28,4.235003524468298,976.7805896164883,7441.951474041221
2015-07-29,3.7074538115696876,981.4766501434907,7453.691625358727
2015-07-30,2.7643656397105127,986.1727106704931,7465.431776676232
2015-07-31,3.3409287163440275,990.8687711974953,7477.171927993739
2015-08-01,3.8106552853212343,995.5648317244977,7488.912079311244
2015-08-02,3.7785136624509423,1000.2608922515001,7500.65223062875
2015-08-03,5.134374670109635,1004.9569527785025,7512.392381946256
2015-08-04,4.100094904401717,1009.6530133055048,7524.1325332637625
2015-08-05,4.302902175761999,1014.3490738325071,7535.872684581267
2015-08-06,3.1272560689821716,1019.0451343595095,7547.6128358987735
2015-08-07,3.5766631280026777,1023.7411948865118,7559.35298721628
2015-08-08,3.7248786056787084,1028.437255413514,7571.093138533785
2015-08-09,3.868431709907788,1033.1333159405165,7582.833289851291
2015-08-10,4.993544285315926,1037.8293764675188,7594.573441168797
2015-08-11,4.300023493956794,1042.5254369945212,7606.313592486304
2015-08-12,3.675404488378704,1047.2214975215236,7618.053743803809
2015-08-13,4.335400697265829,1051.917558048526,7629.793895121315
2015-08-14,3.4850800856083075,1056.6136185755283,7641.534046438821
2015-08-15,3.6313011942175857,1061.3096791025305,7653.274197756326
2015-08-16,3.546266101010432,1066.0057396295329,7665.014349073832
2015-08-17,3.568229018756511,1070.7018001565352,7676.754500391338
2015-08-18,4.304716216084701,1075.3978606835376,7688.494651708845
2015-08-19,3.9335216116882665,1080.09392121054,7700.234803026349
2015-08-20,3.809553010136248,1084.7899817375423,7711.974954343856
2015-08-21,4.452957511617085,1089.4860422645447,7723.715105661362
2015-08-22,5.042864533693477,1094.182102791547,7735.4552569788675
2015-08-23,3.9013449837593295,1098.8781633185495,7747.195408296373
2015-08-24,3.459167294940686,1103.5742238455516,7758.935559613879
2015-08-25,4.207295597752861,1108.270284372554,7770.675710931386
2015-08-26,3.6815347614415144,1112.9663448995564,7782.415862248891
2015-08-27,4.174860102169493,1117.6624054265587,7794.156013566397
2015-08-28,4.994360892029867,1122.358465953561,7805.896164883903
2015-08-29,4.456833800002642,1127.0545264805635,7817.6363162014095
2015-08-30,3.3710364161431103,1131.7505870075659,7829.376467518914
2015-08-31,4.013984447874103,1136.446647534568,7841.1166188364205
2015-09-01,4.186143438924385,1141.1427080615706,7852.856770153927
2015-09-02,3.908865759329088,1145.8387685885727,7864.596921471431
2015-09-03,3.4278909976320158,1150.5348291155753,7876.337072788938
2015-09-04,4.139858972138055,1155.2308896425775,7888.077224106444
2015-09-05,3.1629931975925754,1159.9269501695799,7899.81737542395
2015-09-06,3.4862885884000194,1164.6230106965822,7911.557526741455
2015-09-07,3.510028994419551,1169.3190712235846,7923.2976780589615
2015-09-08,3.599140175772028,1174.015131750587,7935.037829376468
2015-09-09,4.0914345602287225,1178.7111922775894,7946.777980693973
2015-09-10,3.7315294129635492,1183.4072528045915,7958.518132011479
2015-09-11,3.9688208956812527,1188.103313331594,7970.258283328985
2015-09-12,4.384367585256217,1192.7993738585963,7981.998434646491
2015-09-13,3.4067569085135423,1197.4954343855989,7993.738585963997
2015-09-14,4.202397336068805,1202.191494912601,8005.478737281503
2015-09-15,4.135277250735564,1206.8875554396034,8017.218888599008
2015-09-16,4.750880257938452,1211.5836159666057,8028.9590399165145
2015-09-17,3.445788872275858,1216.2796764936081,8040.69919123402
2015-09-18,4.115477927781256,1220.9757370206105,8052.439342551526
2015-09-19,3.9493316727569,1225.6717975476129,8064.179493869032
2015-09-20,3.9128913977846844,1230.367858074615,8075.919645186537
2015-09-21,3.4815274664049385,1235.0639186016176,8087.659796504044
2015-09-22,3.8008540716457575,1239.7599791286198,8099.39994782155
2015-09-23,3.4653372390375754,1244.4560396556224,8111.140099139056
2015-09-24,4.106829769563951,1249.1521001826245,8122.880250456561
2015-09-25,3.9015392784616987,1253.8481607096269,8134.620401774067
2015-09-26,3.9896292197459586,1258.5442212366293,8146.360553091574
2015-09-27,2.774298470048838,1263.2402817636316,8158.100704409078
2015-09-28,4.0867294132587935,1267.936342290634,8169.840855726585
2015-09-29,4.12294195703224,1272.6324028176364,8181.581007044091
2015-09-30,4.787438291138694,1277.3284633446385,8193.321158361596
2015-10-01,3.3543472813564517,1282.0245238716411,8205.061309679102
2015-10-02,3.388622894645555,1286.7205843986433,8216.801460996609
2015-10-03,3.844945280668126,1291.4166449256456,8228.541612314115
2015-10-04,4.359917381460685,1296.112705452648,8240.28176363162
2015-10-05,4.2941070858323345,1300.8087659796504,8252.021914949126
2015-10-06,3.764664806010346,1305.5048265066528,8263.762066266632
2015-10-07,3.8881085316397352,1310.2008870336551,8275.502217584137
2015-10-08,3.91157966242146,1314.8969475606573,8287.242368901643
2015-10-09,4.190406682803331,1319.5930080876599,8298.98252021915
2015-10-10,5.058497308930289,1324.289068614662,8310.722671536656
2015-10-11,3.49989107025916,1328.9851291416646,8322.462822854162
2015-10-12,4.425069476240962,1333.6811896686668,8334.202974171667
2015-10-13,3.3713767907987173,1338.377250195669,8345.943125489172
2015-10-14,3.4265179657392513,1343.0733107226715,8357.683276806678
2015-10-15,4.707832833704593,1347.7693712496737,8369.423428124184
2015-10-16,3.036426264048961,1352.4654317766763,8381.16357944169
2015-10-17,3.7827126440624803,1357.1614923036784,8392.903730759197
2015-10-18,5.117519002613482,1361.8575528306808,8404.643882076702
2015-10-19,4.106856980427307,1366.5536133576832,8416.384033394208
2015-10-20,4.030913775579145,1371.2496738846855,8428.124184711714
2015-10-21,3.3552924144719056,1375.945734411688,8439.864336029219
2015-10-22,3.7448682187587568,1380.6417949386903,8451.604487346725
2015-10-23,4.088367216505495,1385.3378554656924,8463.344638664232
2015-10-24,3.849786590968759,1390.033915992695,8475.084789981738
2015-10-25,4.113454088458343,1394.7299765196972,8486.824941299243
2015-10-26,3.862413133174247,1399.4260370466998,8498.56509261675
2015-10-27,4.657287783614056,1404.122097573702,8510.305243934255
2015-10-28,3.6533195973238737,1408.8181581007043,8522.04539525176
2015-10-29,4.651902235339974,1413.5142186277067,8533.785546569266
2015-10-30,3.8709176353827295,1418.210279154709,8545.525697886773
2015-10-31,3.954859268915365,1422.9063396817114,8557.26584920428
2015-11-01,4.511659773506139,1427.6024002087138,8569.006000521784
2015-11-02,3.2256675167186972,1432.298460735716,8580.74615183929
2015-11-03,3.849772216458547,1436.9945212627185,8592.486303156797
2015-11-04,3.4917702390741927,1441.6905817897207,8604.226454474301
2015-11-05,4.39878051750676,1446.3866423167233,8615.966605791808
2015-11-06,3.7424868322828964,1451.0827028437254,8627.706757109314
2015-11-07,3.9036595533947436,1455.7787633707278,8639.44690842682
2015-11-08,4.673860190276344,1460.4748238977302,8651.187059744327
2015-11-09,5.2780585161086675,1465.1708844247325,8662.927211061831
2015-11-10,3.8157560621566544,1469.8669449517347,8674.667362379336
2015-11-11,4.590456248566043,1474.5630054787373,8686.407513696842
2015-11-12,4.1104947700992485,1479.2590660057394,8698.147665014349
2015-11-13,3.5820942176544017,1483.955126532742,8709.887816331855
2015-11-14,4.563384399215819,1488.6511870597442,8721.627967649361
2015-11-15,3.46661589112355,1493.3472475867466,8733.368118966866
2015-11-16,3.833711301854099,1498.043308113749,8745.108270284372
2015-11-17,3.3451702679753494,1502.7393686407513,8756.848421601879
2015-11-18,3.8488149422936404,1507.4354291677537,8768.588572919383
2015-11-19,4.240893554877698,1512.131489694756,8780.32872423689
2015-11-20,3.950956087403474,1516.8275502217582,8792.068875554396
2015-11-21,4.8100330810059075,1521.5236107487608,8803.809026871902
2015-11-22,4.029660417232038,1526.219671275763,8815.549178189407
2015-11-23,3.75468562594983,1530.9157318027655,8827.289329506913
2015-11-24,3.9790629233040065,1535.6117923297677,8839.02948082442
2015-11-25,3.416187213030096,1540.30785285677,8850.769632141924
2015-11-26,4.246513034215533,1545.0039133837724,8862.50978345943
2015-11-27,4.547421216201639,1549.6999739107748,8874.249934776937
2015-11-28,4.363552508877434,1554.3960344377772,8885.990086094444
2015-11-29,3.9635981291028353,1559.0920949647796,8897.730237411948
2015-11-30,4.021442771795152,1563.7881554917817,8909.470388729454
2015-12-01,3.8166187675572796,1568.4842160187843,8921.21054004696
2015-12-02,4.005101278673249,1573.1802765457865,8932.950691364465
2015-12-03,4.440498175106037,1577.876337072789,8944.690842681972
2015-12-04,3.6777564329461008,1582.5723975997912,8956.430993999478
2015-12-05,4.034471314097534,1587.2684581267936,8968.171145316985
2015-12-06,4.030195903465616,1591.964518653796,8979.911296634491
2015-12-07,5.407845774992131,1596.6605791807983,8991.651447951996
2015-12-08,4.074780501202659,1601.3566397078007,9003.391599269502
2015-12-09,4.964245417963721,1606.052700234803,9015.131750587007
2015-12-10,4.0631914542854455,1610.7487607618052,9026.871901904513
2015-12-11,3.1734625338749876,1615.4448212888078,9038.61205322202
2015-12-12,4.190831725615683,1620.14088181581,9050.352204539526
2015-12-13,3.358219086635484,1624.8369423428126,9062.092355857032
2015-12-14,4.755195302046106,1629.5330028698147,9073.832507174537
2015-12-15,3.232412045318907,1634.229063396817,9085.572658492043
2015-12-16,4.482114311600309,1638.9251239238195,9097.312809809548
2015-12-17,4.901545164038132,1643.6211844508218,9109.052961127054
2015-12-18,4.173419803538869,1648.317244977824,9120.79311244456
2015-12-19,4.71285284650482,1653.0133055048266,9132.533263762067
2015-12-20,3.5462881720389836,1657.7093660318287,9144.273415079573
2015-12-21,4.880210833072666,1662.4054265588313,9156.013566397078
2015-12-22,3.348095477491782,1667.1014870858335,9167.753717714584
2015-12-23,4.078749974340097,1671.7975476128356,9179.493869032089
2015-12-24,3.789925435061698,1676.4936081398382,9191.234020349595
2015-12-25,4.297698768251549,1681.1896686668404,9202.974171667101
2015-12-26,4.498439139387315,1685.885729193843,9214.714322984608
2015-12-27,4.116131301189278,1690.581789720845,9226.454474302114
2015-12-28,3.949363263864179,1695.2778502478475,9238.194625619619
2015-12-29,4.361456981402347,1699.9739107748499,9249.934776937125
2015-12-30,4.160895032558279,1704.6699713018522,9261.67492825463
2015-12-31,4.252986963639174,1709.3660318288546,9273.415079572136
2016-01-01,3.824613935711498,1714.062092355857,9285.155230889643
2016-01-02,3.1887816175558648,1718.7581528828591,9296.895382207149
2016-01-03,3.97552612077363,1723.4542134098617,9308.635533524655
2016-01-04,3.595976515590998,1728.1502739368639,9320.37568484216
2016-01-05,2.9027290872263474,1732.8463344638665,9332.115836159666
2016-01-06,3.4459939375731756,1737.5423949908686,9343.85598747717
2016-01-07,5.085436435404512,1742.238455517871,9355.596138794677
2016-01-08,3.431735825567306,1746.9345160448734,9367.336290112184
2016-01-09,3.1371171425176243,1751.6305765718757,9379.07644142969
2016-01-10,3.772616074030079,1756.326637098878,9390.816592747196
2016-01-11,4.117739955080446,1761.0226976258805,9402.556744064701
2016-01-12,3.656790367355768,1765.7187581528826,9414.296895382206
2016-01-13,3.4681248501575306,1770.4148186798852,9426.037046699712
2016-01-14,3.024531654282863,1775.1108792068874,9437.777198017218
2016-01-15,4.49031542115894,1779.80693973389,9449.517349334725
2016-01-16,4.448688517526522,1784.5030002608921,9461.257500652231
2016-01-17,4.329384839503359,1789.1990607878945,9472.997651969737
2016-01-18,3.8395876160064404,1793.8951213148969,9484.737803287242
2016-01-19,4.7961873358498375,1798.5911818418992,9496.477954604748
2016-01-20,4.3036886851542935,1803.2872423689016,9508.218105922253
2016-01-21,3.2239650061993963,1807.983302895904,9519.95825723976
2016-01-22,4.191802673736489,1812.6793634229061,9531.698408557266
2016-01-23,4.667038304366026,1817.3754239499087,9543.438559874772
2016-01-24,3.912891404298077,1822.0714844769109,9555.178711192279
2016-01-25,3.575754793472395,1826.7675450039133,9566.918862509783
2016-01-26,4.497559823943403,1831.4636055309156,9578.65901382729
2016-01-27,3.5433641424298674,1836.159666057918,9590.399165144794
2016-01-28,3.726505212956815,1840.8557265849204,9602.1393164623
2016-01-29,3.9547675474369774,1845.5517871119227,9613.879467779807
2016-01-30,3.8048877333487567,1850.247847638925,9625.619619097313
2016-01-31,4.158448775792722,1854.9439081659275,9637.35977041482
2016-02-01,4.403569060263324,1859.6399686929296,9649.099921732324
2016-02-02,3.389638036063514,1864.3360292199322,9660.84007304983
2016-02-03,3.9970192561686106,1869.0320897469344,9672.580224367335
2016-02-04,3.8788402578433296,1873.7281502739368,9684.320375684842
2016-02-05,4.020126388988041,1878.4242108009391,9696.060527002348
2016-02-06,3.4154508725635844,1883.1202713279415,9707.800678319854
2016-02-07,3.2503494947291576,1887.8163318549439,9719.54082963736
2016-02-08,3.7488334046531233,1892.5123923819463,9731.280980954865
2016-02-09,3.9845984910713783,1897.2084529089484,9743.02113227237
2016-02-10,4.629237845450582,1901.904513435951,9754.761283589876
2016-02-11,3.6625765601428397,1906.6005739629531,9766.501434907383
2016-02-12,4.536581168993768,1911.2966344899557,9778.241586224889
2016-02-13,4.753796396676048,1915.992695016958,9789.981737542395
2016-02-14,3.761317460369745,1920.6887555439603,9801.721888859902
2016-02-15,4.010083370677224,1925.3848160709626,9813.462040177406
2016-02-16,4.582438656515827,1930.080876597965,9825.202191494913
2016-02-17,5.017086191265802,1934.7769371249674,9836.942342812417
2016-02-18,4.215574877640287,1939.4729976519698,9848.682494129924
2016-02-19,3.120848474981582,1944.169058178972,9860.42264544743
2016-02-20,4.367510956845205,1948.8651187059745,9872.162796764937
2016-02-21,4.263877571561035,1953.5611792329767,9883.902948082443
2016-02-22,4.825598804424218,1958.2572397599793,9895.64309939995
2016-02-23,3.1214589079243025,1962.9533002869814,9907.383250717454
2016-02-24,3.8518394277076133,1967.6493608139838,9919.123402034958
2016-02-25,3.3161312600340374,1972.3454213409861,9930.863553352465
2016-02-26,3.8501311953385042,1977.0414818679885,9942.603704669971
2016-02-27,4.526740158516289,1981.7375423949907,9954.343855987478
2016-02-28,3.8411683856129604,1986.4336029219933,9966.084007304984
2016-02-29,4.422516015766704,1991.1296634489954,9977.824158622489
2016-03-01,3.6960711219140885,1995.825723975998,9989.564309939995
2016-03-02,3.8989349948120204,2000.5217845030002,10001.3044612575
2016-03-03,4.59756816756498,2005.2178450300023,10013.044612575006
2016-03-04,3.441124053187619,2009.913905557005,10024.784763892512
2016-03-05,4.049318715161702,2014.609966084007,10036.524915210019
2016-03-06,3.9142753108242805,2019.3060266110097,10048.265066527525
2016-03-07,3.8976597775473287,2024.0020871380118,10060.00521784503
2016-03-08,4.1641694017151325,2028.6981476650142,10071.745369162534
2016-03-09,4.624978717291054,2033.3942081920165,10083.48552048004
2016-03-10,2.565054312583751,2038.090268719019,10095.225671797547
2016-03-11,4.464415666823586,2042.7863292460213,10106.965823115053
2016-03-12,3.5924770176734113,2047.4823897730237,10118.70597443256
2016-03-13,4.339648724368085,2052.178450300026,10130.446125750066
2016-03-14,4.863387229707074,2056.874510827028,10142.18627706757
